"year","month","fleet","sex","partition","ageerr","Lbin_lo","Lbin_hi","input_n","f0","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","m0","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13","m14","m15","m16","m17","m18","m19","m20","m21","m22","m23","m24","m25","m26","m27","m28","m29","m30","m31","m32","m33","m34","m35","m36","m37","m38","m39","m40","m41","m42","m43","m44","m45","m46","m47","m48","m49","m50"
2003,7,10,3,0,1,-1,-1,904,0.410625343375821,2.56409835431297,2.63558031278698,13.8554347113293,7.2071117606906,2.31037093466879,0.489282012098823,1.24135085031074,2.42080216418847,0.241734204036209,1.33828965606912,0.596319604596041,0.235122041894733,0.566491557754634,1.62487337405305,0,1.09701575670851,0.148158253864035,0.0588917800885414,0.263988995216102,0.127238990310488,0.339289979483385,0.233347588144322,0.0410465324259136,0.359575412756186,0.306862864010732,0.100117813463131,0,0.0436573039989482,0.0360867287176792,0.0583573818381714,0.0513763937220262,0.218008608507109,0.0438436341935255,0.117270636356971,0.126059141807103,0.17248512824567,0,1.10268349607684,0.043529891329605,0,0.0299023209690745,0.0252242790529677,0.156069091317461,0.0201060411466907,0,0,0,0,0,0.0229696955090656,0.845922135378332,1.47275315731413,1.92451088552283,13.1520263188061,15.2821158350634,4.38416912795516,2.99393054231388,2.29656398103495,1.11931660790194,0.666338455172553,0.0595105346287603,0.114487313467273,0.267374117688673,0.147916979574095,0.279925951901901,0.0532674088569382,1.71301902109968,0.200880372124707,0.222772373899122,0.0423401514377047,0.269099681614392,0.269391852580076,0.432644234644106,0.101657038567977,0.14768499716036,0.306253267340986,1.70782014160084,0.358151777510291,0.324300283997164,0.280038844811632,0,0.210676661842069,0.091328234921894,0.399865435554904,0.548063271626771,0.108922078694104,0.339408632991697,0.265142770271127,0.61958736344768,1.71312766895417,0.0364419838322455,0.335125326654541,0.285912699893973,0.138884330255187,0.239307002902798,0,0,0.0631228593550255,0,0.0212096096947217,0.0670400567105648
2004,7,10,3,0,1,-1,-1,659,2.73996902024946,1.22973506542916,2.14325496201857,10.1174911206988,10.3938591915038,9.90313911872042,2.00198434917621,0.609861622179511,0.396455973128542,0.883249441237889,0.276112776224928,0.128609416789965,0.0514202762615695,0.844649220623857,0.292289231112561,0.635479133405413,0.267790760999273,0.418689322135613,0.251022332299203,0.177656062733144,0.437342834719668,0.155527207234781,0.19890215019791,0.141839339449417,0.18408049169414,0.111702970000885,0.133426530481475,0.286363754427207,0.146541034934869,0,0.0593551086372905,0.670860927603378,0.520594158753774,0,0,0.0506539612126648,0.111154771608367,0.513315865825952,0.318945529977112,0.137641044960901,0,0.0654756197164354,0.307139865528195,0.137641044960901,0,0,0,0,0,0,0,2.75098493800175,1.00153204785889,4.51757786712811,4.7904253982566,9.25813869910702,6.8195308237133,1.48792363649873,0.674272188720537,1.02360444221249,0.91835126386511,0.226803544638574,0.244111637567133,0.0434999006668041,0.473834985043117,0.469858430567098,0.305997728227543,0.0974873340819885,1.52543400084213,0.671517139331796,0.884795010231701,0.327070575663699,0.672617941799848,0.423825123247578,0.0674077825421584,0.978384448748219,0.690625809872706,0.520594158753774,0.517725801938005,0.466378304802633,1.88411674895899,0.0983711576873499,0.34085156549424,0,0.339162935876829,1.03513290424254,0.335931660598034,0.127539392188019,0.708772241954749,0.0963222116905472,0.38925298645056,0.169064557100613,0.684590478983794,0.23089998996239,0.149492243563808,0.236349228475685,0,0.150266768849604,0.797749025293439,0.599675522735963,0.0654756197164354,0.259449187394178
2005,7,10,3,0,1,-1,-1,987,0.00867447931879015,4.70448878391977,2.18001409982568,6.89962078886341,7.14305514860975,7.81494164696576,3.3652709827703,2.17066704132478,0.326738946248095,0.152772324499813,0.673142022705906,0.296452248476404,0.632206560734781,0.412686264557363,0.486727600427346,1.07493385044728,0.710645522683191,0.774084299129294,0.392211589904831,0.355509277757451,0.488787435891432,0.647957263560021,0.295032388206304,0.259099375188468,0.226233683081913,0.141856853907299,0.0499694187248644,0.279233000560057,0.390031130680447,0.501011785389843,0.213385938809993,0.491794187140817,0.268895907172526,0.460357505221667,0.237483681395616,0.236697187900506,0.0298935716220156,0.0507761356502495,0.0759871201808119,0,0.0366609962263689,0.146738237543087,0,0.213363840630087,0.0879898049118386,0,0.105262232206212,0.140079204400382,0,0,0,0.171211237736779,3.48607598616001,3.46868810210701,6.50803795394061,8.63910630546741,7.5638303545497,3.88798518808711,1.70681823143157,1.09882897907246,0.482924966116054,1.12239347782299,0.74761665886501,1.06096241013476,0.269699809616126,0.349345691990784,0.490502421771989,0.807638011050818,0.372060362921796,0.890357738919278,0.581712182963864,0.729012256516687,0.223592753979997,0.543756589404766,0.601493985936438,0.868892442668419,0.451790820676458,0.551286817470627,0.309361978695082,0.30422236257733,0.242028027928265,0.353662656868409,0.163517127417347,0,0.686080189906211,0.18926329544358,0.146738237543087,0.794398415144814,0.50408854393547,0.31955174834912,0.328544621327883,0,0.232819421983304,0.445443195469706,0,0.186309498192418,0.117510243193538,0,0.105262232206212,0,0.0958002035754846,0.150354897490402
2006,7,10,3,0,1,-1,-1,875,0.015136477180302,0.179487254612373,1.68948848158401,1.4847531092676,3.33503150614718,4.36874767805918,6.28054514072326,3.70850074007424,2.60708103196749,1.30258369075016,0.65116380312494,0.398246752242049,0.545369499614304,0.477965215821991,2.51378667303863,0.196642088840987,0.603691609010696,0.777349390636924,0.632395335261311,0.681617427311074,0.9151448713643,0.675332550507695,0.379545817694642,0.172340570135643,0.287743997602159,0.111501095876651,0,0.216088439984273,0.3744179904903,0.162527581083553,0.170261346926927,0.510544624210436,0.121513638803071,0.1706840023665,0.215416344702408,0.0169251144307801,0.39155854042431,0.131381860929141,0.383656550115965,0.327514815219894,0,0.0814860864709247,0.215799434532725,0.109922493767931,0.161356124357857,0.061014352163578,0.0505730383933423,0,0.185402726159286,0.1562725635689,0.634306586591102,0.0557910297353536,0.116852373579882,2.19653698249053,3.33144141211145,5.41119672619568,5.62276731142629,10.1667191921165,4.23694677106245,1.34537918220617,2.26044895127634,1.78358182075707,2.02929466832027,0.383283542116217,1.15030213857349,0.616324977705224,0.525799636551348,0.329470970479756,0.755365959233081,0.325166039430346,1.68812050525801,0.335139020364682,1.05194662314884,1.20196365151067,0.463916832780012,0.653111193784934,0.780745905169139,0.351189798664402,0.759638638024172,0.145626326532281,0.204495316920255,0.247812590176075,0.919078717904154,0.0348836967318085,0.790752214035004,0.430960214491016,0.189882115827407,0.357595513352356,0.68352962646504,0.0251514106034941,0.563245718165046,0.158151805421898,0.400707945817698,0.40452716131928,0.524013232620568,0.442377349801292,0.459321726924018,0.246070942183081,0.319904628346111,0.314875422785708,0.431252321567643,1.93752608379348
2007,7,10,3,0,1,-1,-1,940,0.0405489237359307,0.808636178191499,0.145907175996117,2.79131757910484,1.86317298322465,4.52038530393721,6.60477424282239,6.04171094576958,4.01117781281849,1.67920081823483,1.1296139961889,0.900175513682551,0.334053376449593,0.498135052109923,0.411034380550026,0.660970850454881,0.113744134956124,0.424764839003464,0.614061292781923,0.445532513379863,0.530023855183845,0.182225069993417,0.214236985627339,0.817843828693168,0.133004288298485,0.160507314659188,0.631230678498907,0.148550453256561,0.179669059551901,0.503853923818317,0.190247785641188,0.328071168178363,0.141625272532799,0.304505189265281,0.171011587387821,0.0735522144688358,0.0913575094686553,0.0387515807957465,0,0.044850081465431,0,0.0663454935124683,0.0528023332800614,0.2481490492054,0.0938432728563328,0.0399528154277135,0.035798331076959,0.0726603373619413,0,0.0768560900539376,0.688567496877033,0,0.38182769757424,0.188838407498508,2.62144247685583,1.81024866327984,3.1250985482625,4.85419952962621,6.560257336458,3.16775710577242,4.48663945845662,0.957948188935696,1.28619268696552,1.23949741234396,1.24239772437146,0.324166264529618,0.753821653356458,1.10725847371794,1.01486622692716,0.252732041610064,1.42433214540471,0.230148063206196,1.28472390738671,0.792745983260752,0.787552628407088,0.183156876017509,1.67625502912554,0.573431965122718,0.74461642323568,1.90181285602374,0.246466401659891,0.444243002872558,1.11491186661591,0.0912071875251758,0.519614222917547,0.434195691467059,1.93404745518659,0.343745873575479,0.991324459945762,0.764247755859788,0.543451465402132,0,0.37355641497926,1.56875552892909,0.370317273644636,0.745047346248342,0.67700202515349,0.33599104168407,0.382853076572589,0.220633823247636,0.683708899108885,1.94170243384155
2008,7,10,3,0,1,-1,-1,875,5.09906579426594,0.271205931029621,2.01717996397979,0.144005052458904,0.909757717684829,1.16287815033765,2.6000912572658,4.21184144492356,5.77355304089982,3.72994426833283,1.71507039499503,3.33220797987179,1.76475300695064,0.336003071104384,0.401253221218335,0.61572063841429,0.222826686958605,0.296182259557692,0.72860054197385,0.420245317090318,1.87096507764058,0.432630807381784,0.174945795675276,0.667499537078378,0.21274832387545,0.259614659754703,0.437403865309423,0.936721788964972,0.43539952415201,0.20951171485626,0.342576734650603,0.0431686630095583,0.162580850863684,0.206658841970772,0.0444305061653112,0.274976896090016,0,0.167437329295537,0,0.140012474441798,0.178974435564041,0.11268186554462,0.115783855057824,0.351251377194953,0.228136995166135,0.403902746227116,0.15387892516786,0,0.114362505544399,0,0.367951174996709,6.87052876381615,0.0987688042720375,1.50506682648091,0.596526834159202,0.67737588796164,0.46833669950289,3.10021522389035,5.21169554572759,6.18712069812107,3.17994992306522,2.56651438953154,1.4704390361302,0.975493246279188,1.08744928064292,0.631374634471778,0.184447558721353,0.85089027995903,0.898091647436201,0.843571592312805,0.935628033568282,0.255338213667746,0.518426859675203,0.116494578862662,0.542414472328576,0.861483633762074,0.634213530393967,0.668805013670414,1.25610919378725,0.448219069962214,0.549876120104867,1.2947479067637,0.097937123190844,0.169772242543828,0.542777315305953,0.570565062374567,1.08937109552117,0.460137453005727,1.22040972234711,0.168418835740278,0.491597279318641,0.142953054978839,0.582700620728495,0.256955578797636,0.85771037896988,0.282454935425747,0.841646417249346,0,0.551237598971991,0.47132808384016,0,0.917820691707323
2009,7,10,3,0,1,-1,-1,906,0.588407438609549,28.1418871737253,0.445211902990581,0.288292741405944,0.208106540180948,0.727691956799506,1.18138467414922,1.0588605690085,1.63170584460253,2.76376280743262,1.5101776525988,1.83397415553802,0.416348331987309,0.248617033699575,0.301944000569997,0.253094988802124,0.258109503812893,0.244208520381254,0.154757878112012,0.149427154560244,0.0503474734918557,0.605350128852336,0.0383413691564244,0.0863770150382098,0.0710187414462523,0.117897082919882,0.267053119559843,0.230969082036752,0.101816459778602,0.185791421585174,0.0895057692258274,0.293173630454615,0.12864325755507,0.0489363392294578,0,0.16566093044383,0.171860433324059,0.0191739920264334,0.0250646220549692,0.230519659819611,0.0267215105734067,0.157320009042415,0.503697385861227,0.594011501704884,0.0536153538356386,0.0877276855140541,0.0207709618408538,0.028840622349742,0.219470461474756,0.114259031181649,0.660873914767851,0.9174859084137,19.3895616867293,0.540782536591348,0.308561816634361,0.136520595641559,0.695120764439614,1.01922924041337,2.25094733456197,1.83642881422494,3.72421644077469,4.0754755781372,1.2080335888646,0.690575307353136,0.318919398834541,0.591435301680004,0.810574508245814,1.17036119842803,0.374533304987127,0.475131673164326,0.284817179217074,0.614652605199491,0.353844571623395,0.0893990761518439,0.343483198836177,0.426849124966585,0.246956387491714,0.0431187682789882,0.654878447256672,0.187242570936916,0.201793396817135,0.510196974162024,0.442322414853647,0.329967337694172,0.205516278011538,1.02438551444188,0.791715745283344,0.152946655642996,0.0889180452090767,0.139146459823106,0.0250646220549692,0.0539708916126623,0.143533414700804,0.112857039736526,0.388023547941486,0.691962433577432,0.636741736738914,0.0622457492634774,0,0.134459679888525,0,2.28431529935519
2010,7,10,3,0,1,-1,-1,999,5.13112185647197,0.400991673625959,20.2025999023,0.661149813109999,0.231433980632442,0.146000991177948,0.585257939466126,0.930959426790157,1.10200951736724,1.76611587657034,3.51911883134434,1.20052353622803,0.506910873340122,0.361742271750606,0.180204368394146,0.0495790581947977,0.262800732200787,0.197902977299965,0.339626168379748,0.0511802717833172,0.0692259299294078,0.304116482173064,0.0891292925951322,0.585220388843811,1.16016996950194,0.018292321510881,0.101770385536158,0.845106910217482,1.01169613048477,0,0,0.0734162603141463,0.0180989500669681,0.0503622275781024,0.123223958881669,0,0.0864594843014324,0.0205451825737434,0.0973642173062808,0,0.0600414399932476,0.0839441668183547,0.108853841606698,0.0366240635297801,0.129164868177128,0.176392218919971,0.132133182269885,0.156932565952857,0.0217306723023808,0.242081899826919,2.0223262237329,5.5461774061262,0.306795182545423,18.7338168986827,2.26744467482086,0.120893044939665,0.178553885557976,0.75727934383968,1.20081318338803,0.850253523189272,2.5762300986139,2.42758425623723,2.18827975785762,1.28488953145966,0.514395576351143,0.620613044078701,1.57139987959766,0.517762391220111,0.292256567989696,0.189410042137865,0.253192467951207,0.146647955338776,0.896406949546087,0.470031374230961,0.18427420979736,0.324230248759977,0.0290821085378245,0.138370705225553,0.505907624035498,0.709354383455536,0.29323473493237,0.453631010268601,0.502495457252199,0.119374441537803,0.568665992552099,0,0.412675503519128,0.290904977063662,0.0839138858305125,0.67262174977263,0.107752348140736,0.181809621953598,0.439742509028345,0.336690363382529,0.103078679045508,0.565614968249509,0.528829177896767,0.397868620660394,0.31186983004417,0.277932468298083,0.34981498421588,1.54747905947014
2011,7,10,3,0,1,-1,-1,1001,1.07329893247227,13.4671614566122,1.62842929989319,12.1392337340123,2.14665884725406,0.479877727540872,1.69610568377666,1.16272288174189,1.05969360936914,1.16640350695783,1.05551400915234,1.85173793631869,0.851274197583737,1.29549082595286,0.32306062568165,0.265564138837272,0.350261825227058,0.0831529975808656,0.405618676382279,0.377095554876797,0.395210207407328,0.244248240147001,0.261337709164136,0.0332273967091664,0.149441783268541,0.285902169246955,0.0687904973220533,0.176508783642792,0.139272443016904,0.201037000642845,0.143464981085128,0.309696808768976,0.0992959958233857,0.140784311573562,0.03488672332635,0,0.0740066445925687,0,0.0385370894195303,0.0789837776456035,0.281985656447654,0.0708599532967468,0.327701588705153,0.125869975083711,0.173200759801008,0.263795167862654,0.451758803346408,0.236184481459567,0,0.0687904973220533,0.464250590231051,2.71350740393762,10.8046509270005,2.15926942379344,8.44909643573328,0.620718605848357,0.454657085233713,1.23206676838243,0.769080086154954,2.14665035823108,1.56268825402592,1.81911569302324,1.50915118703578,1.59095245397432,0.746536198822235,0.237699170323334,0.884454424814948,1.03263411449426,0.464905222561081,0.603296614151221,0.517574735773052,0.154873943022583,0.717122283544535,0.686209584377098,0.936500756200112,0.448936824375881,0.197114843791347,0.425240460977588,0.34840126777869,0.310732826453408,0.0354609842741336,0.396928820018398,0.249829335464873,0.114970394707554,0.195030107274097,0.257464750696535,0.207002457070476,0.0645684662559628,0.0269519491497694,0.280971018224127,0.589922546937164,0.165288052785227,0.186035072264225,0.128929725764553,0.0332495820483744,0.152805086386109,0.247857811666539,0.945033840857414,0.287743902456091,0.10634058995436,0.37205681901341,2.19433422931183
2012,7,10,3,0,1,-1,-1,935,1.09513296501939,3.38576162258131,8.40766286855345,5.70028345010729,10.5228362438675,2.03035091294411,0.57195522604725,0.24471191754206,1.25786597695578,0.781592708241251,0.10287814970804,1.30449128601851,2.38354388971222,1.25065465093484,1.33082258151446,0.7476459479953,0.634359391857081,0.570259795643272,0.153242385031017,0.0349744688779643,0.128783580761934,0.641315246386581,0.188269440332654,0.371781439697394,0.305063912640655,0.132408366357714,0.187513126375357,0.506308105397987,0.099158476173596,0.120801490252233,0.0768121872366126,0,0.0895278756928689,0.0711426275089028,0.0653012737386409,0.376804278469256,0.200565712915982,0.215295752097325,0.335921779115,0,0.0242898467301741,0.15056231474755,0.396447156067892,0.135093550670283,0,0.435422575876099,0.0559033461839501,0.24470239181308,0.499203435961785,0,1.14479007078024,0.680879953284659,2.82313431965153,10.1571694128662,3.94919002474397,6.03581100891123,2.3583350584149,1.08806182628296,0.279011186849605,1.36949411677771,0.491262979497903,1.14731921036412,1.64452530636231,2.3167659679186,1.27257917803385,1.47973525886431,1.09541505453881,1.10388477054694,0.669958935346744,0.126127443988349,0.0202390251306326,0.528986419517426,0.126572373236144,0.675171121554047,0.320494275807657,0.414238707847814,0.284031345003655,0.135093550670283,0.218168712078206,0.151566321123744,0.301815742452835,0.182976986985463,0.0801627887883624,0.0966468756882916,0.374154117809992,0.0752954989498371,0.0569446014903987,0.175882789030071,0.208962940138098,0,0.0735646864067742,0.507593285594535,0.277731727469107,0.305307868806752,0.0350293071810118,0.0863547660459553,0.565446000756366,0.15887798828479,0.192168535431963,0.315118645703126,0.331292878392251,2.92523330424593
